Review_ID,Review_ID#,Review_IDtoID#,Review_OutofScopeBool,Review_SentenceID,Review_Opinion_Category,Review_Opinion_From,Review_Opinion_Polarity,Review_Opinion_Target,Review_Opinion_To,Review_Text
1718513,142,1718513:3,,767,AMBIENCE#GENERAL,4,positive,back garden sitting area,28,"THe back garden sitting area is very pleasant, where you can see their personal herb garden."
1718513,142,1718513:4,,768,RESTAURANT#GENERAL,0,positive,NULL,0,I will definetly be going back.
1719567,143,1719567:0,,769,FOOD#QUALITY,11,positive,lobster sandwich,27,We had the lobster sandwich and it was FANTASTIC.
1719567,143,1719567:1,,770,FOOD#STYLE_OPTIONS,0,negative,NULL,0,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had."
1719567,143,1719567:1,,770,FOOD#STYLE_OPTIONS,52,positive,portion,59,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had."
1719567,143,1719567:1,,770,FOOD#QUALITY,103,positive,french fries,115,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had."
1719567,143,1719567:2,,771,FOOD#QUALITY,11,positive,scallops,19,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.
1719567,143,1719567:2,,771,FOOD#QUALITY,68,positive,sauce,73,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.
1719567,143,1719567:3,,772,,,,,,I recommend getting a reservation even though we saw people seated without one.
1719567,143,1719567:4,,773,DRINKS#QUALITY,29,positive,martinis,37,We waited at the bar and had martinis that were just right.
1719567,143,1719567:5,,774,RESTAURANT#GENERAL,0,positive,NULL,0,We will be back.
1723402,144,1723402:0,,775,FOOD#QUALITY,9,positive,food,13,love the food.
1723402,144,1723402:1,,776,FOOD#QUALITY,48,positive,japanese comfort food,69,it's the only place you can get yummy authentic japanese comfort food.
1723402,144,1723402:2,,777,,,,,,it helps if you know what to order.
1723402,144,1723402:3,,778,RESTAURANT#PRICES,0,positive,NULL,0,and you can't beat the prices.
1723402,144,1723402:4,,779,RESTAURANT#GENERAL,0,positive,NULL,0,highly recommended.
1723658,145,1723658:0,,780,RESTAURANT#GENERAL,38,positive,place,43,I've lived in NY for 5 years and this place has it all.
1723658,145,1723658:1,,781,FOOD#QUALITY,6,positive,food,10,"Great food, good size menu, great service and an unpretensious setting."
1723658,145,1723658:1,,781,FOOD#STYLE_OPTIONS,22,positive,menu,26,"Great food, good size menu, great service and an unpretensious setting."
1723658,145,1723658:1,,781,SERVICE#GENERAL,34,positive,service,41,"Great food, good size menu, great service and an unpretensious setting."
1723658,145,1723658:1,,781,AMBIENCE#GENERAL,63,positive,setting,70,"Great food, good size menu, great service and an unpretensious setting."
1723658,145,1723658:2,,782,FOOD#QUALITY,4,positive,dishes,10,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had)."
1723658,145,1723658:2,,782,FOOD#QUALITY,62,positive,lamb sausages,75,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had)."
1723658,145,1723658:2,,782,FOOD#QUALITY,77,positive,sardines with biscuits,99,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had)."
1723658,145,1723658:2,,782,FOOD#QUALITY,101,positive,large whole shrimp,119,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had)."
1723658,145,1723658:2,,782,FOOD#QUALITY,135,positive,pistachio ice cream,154,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had)."
1723658,145,1723658:3,,783,RESTAURANT#GENERAL,34,positive,place,39,I'm glad I was introduced to this place and this is a rare gem in NY.
1726001,146,1726001:0,TRUE,784,,,,,,"We have tried every Thai restaurant between Atlantic Avenue and 4th Streets, and Joya is the best."
1726001,146,1726001:1,,785,FOOD#QUALITY,0,positive,NULL,0,"The freshest, best variety, and the fastest delivery."
1726001,146,1726001:1,,785,FOOD#STYLE_OPTIONS,0,positive,NULL,0,"The freshest, best variety, and the fastest delivery."
1726001,146,1726001:1,,785,SERVICE#GENERAL,44,positive,delivery,52,"The freshest, best variety, and the fastest delivery."
1726001,146,1726001:2,,786,RESTAURANT#PRICES,0,positive,NULL,0,Also very inexpensive.
1726001,146,1726001:3,,787,RESTAURANT#GENERAL,0,positive,NULL,0,A great choice at any cost and a great deal.
1726001,146,1726001:3,,787,RESTAURANT#PRICES,0,positive,NULL,0,A great choice at any cost and a great deal.
1726427,147,1726427:0,,788,SERVICE#GENERAL,4,positive,service,11,The service was excellent and the food was delicious.
1726427,147,1726427:0,,788,FOOD#QUALITY,34,positive,food,38,The service was excellent and the food was delicious.
1726427,147,1726427:1,,789,FOOD#QUALITY,29,positive,sushi,34,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura."
1726427,147,1726427:1,,789,FOOD#QUALITY,90,positive,ceviche mix (special),111,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura."
1726427,147,1726427:1,,789,FOOD#QUALITY,113,positive,crab dumplings,127,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura."
1726427,147,1726427:1,,789,FOOD#QUALITY,129,positive,assorted sashimi,145,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura."
1726427,147,1726427:1,,789,FOOD#QUALITY,147,positive,sushi,152,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura."
1726427,147,1726427:1,,789,FOOD#QUALITY,157,positive,rolls,162,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura."
1726427,147,1726427:1,,789,DRINKS#QUALITY,164,positive,two types of sake,181,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura."
1726427,147,1726427:1,,789,FOOD#QUALITY,191,positive,banana tempura,205,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura."
1726427,147,1726427:2,TRUE,790,,,,,,"Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious."
1726427,147,1726427:3,,791,RESTAURANT#MISCELLANEOUS,19,positive,spot,23,Definitely a great spot for a nice occasion or date.
1726473,148,1726473:0,,792,FOOD#QUALITY,16,positive,Thai food,25,"Average to good Thai food, but terrible delivery."
1726473,148,1726473:0,,792,SERVICE#GENERAL,40,negative,delivery,48,"Average to good Thai food, but terrible delivery."
1726473,148,1726473:1,,793,SERVICE#GENERAL,0,negative,NULL,0,I've waited over one hour for food.
1726473,148,1726473:2,,794,SERVICE#GENERAL,0,negative,NULL,0,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.
1726473,148,1726473:3,,795,RESTAURANT#MISCELLANEOUS,2,negative,Thai restaurant,17,A Thai restaurant out of rice during dinner?
1726473,148,1726473:4,,796,FOOD#QUALITY,4,negative,food,8,"The food arrived 20 minutes after I called, cold and soggy."
1726473,148,1726473:4,,796,SERVICE#GENERAL,0,negative,NULL,0,"The food arrived 20 minutes after I called, cold and soggy."
1727363,149,1727363:0,,797,,,,,,i actually feel like i should keep it a secret.
1727363,149,1727363:1,,798,RESTAURANT#PRICES,20,positive,place,25,This is a wonderful place on all stand points especially value ofr money.
1727363,149,1727363:1,,798,RESTAURANT#GENERAL,20,positive,place,25,This is a wonderful place on all stand points especially value ofr money.
1727363,149,1727363:2,,799,SERVICE#GENERAL,13,positive,service,20,An excellent service
1728733,150,1728733:0,,800,,,,,,Went to Cafe Spice with 4 of my friends on a saturday night.
1728733,150,1728733:1,,801,SERVICE#GENERAL,32,positive,waiter,38,We were greeted promptly by the waiter who was very nice and cordial.
1728733,150,1728733:2,,802,SERVICE#GENERAL,0,positive,NULL,0,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.
1728733,150,1728733:2,,802,FOOD#QUALITY,85,positive,dishes,91,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.
1728733,150,1728733:3,,803,,,,,,We were fast to order the appetizer platter since we were very hungry.
1728733,150,1728733:4,,804,FOOD#STYLE_OPTIONS,4,positive,food,8,The food looked very appetizing and delicious since it came on a variety of fancy plates.
1728733,150,1728733:5,,805,FOOD#QUALITY,40,positive,Gulab Jamun (dessert),61,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.
1728733,150,1728733:6,,806,RESTAURANT#GENERAL,44,positive,restaurant,54,I thanked my friend who recommended me this restaurant and will certainly recommend it to others.
1730014,151,1730014:0,,807,,,,,,"I went here with a friend on a whim, we went someplace else first and couldn't get a table."
1730014,151,1730014:1,,808,SERVICE#GENERAL,0,positive,Service,7,"Service here was great, food was fantastic."
1730014,151,1730014:1,,808,FOOD#QUALITY,24,positive,food,28,"Service here was great, food was fantastic."
1730014,151,1730014:2,,809,FOOD#QUALITY,0,positive,Guacamole+shrimp appetizer,26,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared."
1730014,151,1730014:2,,809,FOOD#QUALITY,61,positive,filet,66,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared."
1730014,151,1730014:2,,809,FOOD#QUALITY,100,negative,frites,106,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared."
1730014,151,1730014:3,,810,RESTAURANT#GENERAL,0,positive,NULL,0,Will absolutely visit again.
1730014,151,1730014:4,,811,,,,,,Maybe tomorrow ;-)
1730127,152,1730127:0,,812,RESTAURANT#GENERAL,30,positive,place,35,You cannot go wrong with this place.
1730127,152,1730127:1,,813,FOOD#QUALITY,4,positive,food,8,"The food is outstanding and the service is quick, friendly and very professional."
1730127,152,1730127:1,,813,SERVICE#GENERAL,32,positive,service,39,"The food is outstanding and the service is quick, friendly and very professional."
1730127,152,1730127:2,,814,RESTAURANT#MISCELLANEOUS,14,positive,crowd,19,"Always a nice crowd, but never loud."
1730127,152,1730127:2,,814,AMBIENCE#GENERAL,0,positive,NULL,0,"Always a nice crowd, but never loud."
1730127,152,1730127:3,,815,RESTAURANT#GENERAL,0,positive,NULL,0,Go here.
1730127,152,1730127:4,,816,RESTAURANT#MISCELLANEOUS,0,positive,NULL,0,Good for dates or with friends.
1730447,153,1730447:0,,817,RESTAURANT#MISCELLANEOUS,61,positive,pizza place,72,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.
1730447,153,1730447:1,,818,RESTAURANT#GENERAL,0,positive,NULL,0,"However, it is jus too good to not praise it."
1730447,153,1730447:2,,819,FOOD#QUALITY,17,positive,pizza,22,"By far, the best pizza in Manhattan."
1730447,153,1730447:3,,820,FOOD#QUALITY,4,positive,crust,9,"The crust is thin, the ingredients are fresh and the staff is friendly."
1730447,153,1730447:3,,820,SERVICE#GENERAL,53,positive,staff,58,"The crust is thin, the ingredients are fresh and the staff is friendly."
1730447,153,1730447:3,,820,FOOD#QUALITY,23,positive,ingredients,34,"The crust is thin, the ingredients are fresh and the staff is friendly."
1730447,153,1730447:4,,821,,,,,,"For all you lazy folks that don't want to come to Alphabet City, I say, good - stay out."
1730447,153,1730447:5,,822,,,,,,less wait time for me!
1746113,154,1746113:0,,823,,,,,,We arrived on time for our reservation and seated promptly.
1746113,154,1746113:1,,824,FOOD#STYLE_OPTIONS,4,positive,menu,8,The menu has so many fish items and oysters.
1746113,154,1746113:2,,825,,,,,,We all ordered different entrees so we could share.
1746113,154,1746113:3,,826,FOOD#QUALITY,4,positive,fish,8,"The fish was really,really fresh."
1746113,154,1746113:4,,827,,,,,,I lived in Maine for ten years and grew up on fish.
1746113,154,1746113:5,,828,RESTAURANT#GENERAL,19,positive,mare,23,We all agreed that mare is one of the best seafood restaurants in New York.
1748813,155,1748813:0,,829,RESTAURANT#GENERAL,27,positive,pizzeria,35,I stumbled upon this great pizzeria as I explored my new neighborhood.
1748813,155,1748813:1,,830,FOOD#QUALITY,11,positive,pizzas,17,All of the pizzas are terrific and the price is even better!
1748813,155,1748813:1,,830,RESTAURANT#PRICES,0,positive,NULL,0,All of the pizzas are terrific and the price is even better!
1748813,155,1748813:2,,831,FOOD#QUALITY,23,positive,Sophia pizza,35,I highly recommend the Sophia pizza.
1748813,155,1748813:3,,832,FOOD#QUALITY,0,positive,NULL,0,It's to die for!
1748839,156,1748839:0,,833,FOOD#QUALITY,4,negative,food,8,The food was mediocre at best but it was the horrible service that made me vow never to go back.
1748839,156,1748839:0,,833,SERVICE#GENERAL,54,negative,service,61,The food was mediocre at best but it was the horrible service that made me vow never to go back.
1748839,156,1748839:1,,834,SERVICE#GENERAL,31,negative,waiter,37,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here."
1748839,156,1748839:2,,835,,,,,,There are other people waiting!
1748839,156,1748839:3,,836,,,,,,We weren't even at our table for more than an hour total.
